date,iso_code,monthly_new_deaths,monthly_total_deaths
2023-02-01,SYC,0,172
2023-03-01,SYC,0,172
2023-04-01,SYC,0,172
2023-05-01,SYC,0,172
2023-06-01,SYC,0,172
2023-07-01,SYC,0,172
2023-08-01,SYC,0,172
2023-09-01,SYC,0,172
2023-10-01,SYC,0,172
2023-11-01,SYC,0,172
2023-12-01,SYC,0,172
2020-03-01,SLE,3,74
2020-01-01,SLE,1,74
2020-02-01,SLE,1,74
2020-04-01,SLE,8,74
2020-05-01,SLE,29,74
2020-06-01,SLE,13,74
2020-07-01,SLE,8,74
2020-08-01,SLE,4,74
2020-09-01,SLE,2,74
2020-10-01,SLE,3,74
2020-11-01,SLE,2,75
2020-12-01,SLE,2,76
2021-01-01,SLE,4,121
2021-02-01,SLE,2,121
2021-03-01,SLE,0,121
2021-04-01,SLE,2,121
2021-05-01,SLE,1,121
2021-06-01,SLE,19,121
2021-07-01,SLE,9,121
2021-08-01,SLE,5,121
2021-09-01,SLE,0,121
2021-10-01,SLE,1,121
2021-11-01,SLE,2,121
2021-12-01,SLE,2,123
2022-01-01,SLE,0,126
2022-02-01,SLE,0,126
2022-03-01,SLE,0,126
2022-04-01,SLE,0,126
2022-05-01,SLE,0,126
2022-06-01,SLE,0,126
2022-07-01,SLE,0,126
2022-08-01,SLE,1,126
2022-09-01,SLE,0,126
2022-10-01,SLE,1,126
2022-11-01,SLE,0,126
2022-12-01,SLE,1,126
2023-01-01,SLE,0,126
2023-02-01,SLE,0,126
2023-03-01,SLE,0,126
2023-04-01,SLE,0,126
2023-05-01,SLE,0,126
2023-06-01,SLE,0,126
2023-07-01,SLE,0,126
2023-08-01,SLE,0,126
2023-09-01,SLE,0,126
2023-10-01,SLE,0,126
2023-11-01,SLE,0,126
2023-12-01,SLE,0,126
2020-01-01,SGP,2,29
2020-02-01,SGP,2,29
2020-03-01,SGP,5,29
2020-04-01,SGP,8,29
2020-05-01,SGP,2,29
2020-06-01,SGP,4,29
2020-07-01,SGP,1,29
2020-08-01,SGP,0,29
2020-09-01,SGP,0,29
2020-10-01,SGP,1,29
2020-11-01,SGP,3,29
2020-12-01,SGP,1,29
2021-01-01,SGP,31,726
2021-02-01,SGP,23,735
2021-03-01,SGP,28,744
2021-04-01,SGP,28,746
2021-05-01,SGP,34,759
2021-06-01,SGP,22,763
2021-07-01,SGP,30,771
2021-08-01,SGP,37,774
2021-09-01,SGP,66,779
2021-10-01,SGP,255,783
2021-11-01,SGP,181,789
2021-12-01,SGP,64,828
2022-01-01,SGP,40,1703
2022-02-01,SGP,170,1705
2022-03-01,SGP,152,1705
2022-04-01,SGP,75,1705
2022-05-01,SGP,51,1706
2022-06-01,SGP,35,1706
2022-07-01,SGP,101,1707
2022-08-01,SGP,74,1707
2022-09-01,SGP,41,1707
2022-10-01,SGP,65,1707
2022-11-01,SGP,35,1707
2022-12-01,SGP,44,1711
2023-01-01,SGP,5,1722
2023-02-01,SGP,1,1722
2023-03-01,SGP,0,1722
2023-04-01,SGP,0,1722
2023-05-01,SGP,0,1722
2023-06-01,SGP,0,1722
2023-07-01,SGP,0,1722
2023-08-01,SGP,1,1722
2023-09-01,SGP,1,1722
2023-10-01,SGP,0,1722
2023-11-01,SGP,3,1722
2023-12-01,SGP,0,1722
2021-07-01,SXM,,
2021-08-01,SXM,,
2021-09-01,SXM,,
2021-10-01,SXM,,
2021-11-01,SXM,,
2021-12-01,SXM,,
2021-05-01,SXM,,
2021-01-01,SXM,,
2021-02-01,SXM,,
2021-03-01,SXM,,
2021-04-01,SXM,,
2021-06-01,SXM,,
2022-01-01,SXM,,
2022-02-01,SXM,,
2022-03-01,SXM,,
2022-04-01,SXM,,
2022-05-01,SXM,,
2022-06-01,SXM,,
2022-07-01,SXM,,
2022-08-01,SXM,,
2022-09-01,SXM,,
2022-10-01,SXM,,
2022-11-01,SXM,,
2022-12-01,SXM,,
2023-01-01,SXM,,
2023-02-01,SXM,,
2023-03-01,SXM,,
2023-04-01,SXM,,
2023-05-01,SXM,,
2023-06-01,SXM,,
2023-07-01,SXM,,
2023-08-01,SXM,,
2023-09-01,SXM,,
2023-10-01,SXM,,
2023-11-01,SXM,,
2023-12-01,SXM,,
2020-06-01,SVK,47,996
2020-07-01,SVK,60,1018
2020-08-01,SVK,32,1046
2020-09-01,SVK,63,1084
2020-10-01,SVK,206,1104
2020-11-01,SVK,417,1122
2020-12-01,SVK,1068,2138
2020-03-01,SVK,52,930
2020-01-01,SVK,30,868
2020-02-01,SVK,37,898
2020-04-01,SVK,76,957
2020-05-01,SVK,50,981
2021-01-01,SVK,2040,14503
2021-02-01,SVK,1915,14606
2021-03-01,SVK,1916,14696
2021-04-01,SVK,1665,14771
2021-05-01,SVK,710,14826
2021-06-01,SVK,453,14900
2021-07-01,SVK,564,15004
2021-08-01,SVK,511,15095
2021-09-01,SVK,621,15179
2021-10-01,SVK,822,15236
2021-11-01,SVK,1501,15304
2021-12-01,SVK,1779,16635
2022-01-01,SVK,870,20734
2022-02-01,SVK,544,20737
2022-03-01,SVK,614,20740
2022-04-01,SVK,450,20741
2022-05-01,SVK,213,20742
2022-06-01,SVK,170,20745
2022-07-01,SVK,155,20747
2022-08-01,SVK,153,20750
2022-09-01,SVK,352,20752
2022-10-01,SVK,249,20756
2022-11-01,SVK,215,20761
2022-12-01,SVK,203,20823
2023-01-01,SVK,87,21024
2023-02-01,SVK,48,21026
2023-03-01,SVK,8,21029
2023-04-01,SVK,9,21030
2023-05-01,SVK,7,20961
2023-06-01,SVK,8,20964
2023-07-01,SVK,5,20966
2023-08-01,SVK,7,20969
2023-09-01,SVK,8,20973
2023-10-01,SVK,7,20974
2023-11-01,SVK,7,20977
2023-12-01,SVK,6,20980
2020-02-01,SVN,90,1547
2020-03-01,SVN,92,1592
2020-04-01,SVN,132,1653
2020-05-01,SVN,93,1700
2020-06-01,SVN,79,1744
2020-07-01,SVN,100,1796
2020-08-01,SVN,100,1862
2020-09-01,SVN,87,1900
2020-10-01,SVN,251,1949
2020-11-01,SVN,844,1998
2020-12-01,SVN,745,2697
2020-01-01,SVN,84,1490
2021-01-01,SVN,565,5240
2021-02-01,SVN,268,5255
2021-03-01,SVN,238,5272
2021-04-01,SVN,228,5290
2021-05-01,SVN,170,5303
2021-06-01,SVN,124,5319
2021-07-01,SVN,83,5336
2021-08-01,SVN,106,5354
2021-09-01,SVN,184,5365
2021-10-01,SVN,237,5384
2021-11-01,SVN,411,5394
2021-12-01,SVN,278,5589
2022-01-01,SVN,241,6936
2022-02-01,SVN,276,6938
2022-03-01,SVN,135,6939
2022-04-01,SVN,101,6940
2022-05-01,SVN,95,6943
2022-06-01,SVN,55,6944
2022-07-01,SVN,84,6945
2022-08-01,SVN,93,6946
2022-09-01,SVN,76,6947
2022-10-01,SVN,99,6949
2022-11-01,SVN,73,6952
2022-12-01,SVN,101,7008
2023-01-01,SVN,29,7071
2023-02-01,SVN,10,7072
2023-03-01,SVN,6,7073
2023-04-01,SVN,6,7074
2023-05-01,SVN,0,7060
2023-06-01,SVN,4,7062
2023-07-01,SVN,2,7062
2023-08-01,SVN,0,7062
2023-09-01,SVN,4,7063
2023-10-01,SVN,1,7063
2023-11-01,SVN,2,7064
2023-12-01,SVN,2,7064
2020-12-01,SLB,,
2020-10-01,SLB,,
2020-01-01,SLB,,
2020-02-01,SLB,,
2020-03-01,SLB,,
2020-04-01,SLB,,
2020-05-01,SLB,,
2020-06-01,SLB,,
2020-07-01,SLB,,
2020-08-01,SLB,,
2020-09-01,SLB,,
2020-11-01,SLB,,
2021-01-01,SLB,,
2021-02-01,SLB,,
2021-03-01,SLB,,
2021-04-01,SLB,,
2021-05-01,SLB,,
2021-06-01,SLB,,
2021-07-01,SLB,,
2021-08-01,SLB,,
2021-09-01,SLB,,
2021-10-01,SLB,,
2021-11-01,SLB,,
2021-12-01,SLB,,
2022-01-01,SLB,22,153
2022-02-01,SLB,49,153
2022-03-01,SLB,26,153
2022-04-01,SLB,6,153
2022-05-01,SLB,11,153
2022-06-01,SLB,5,153
2022-07-01,SLB,15,153
2022-08-01,SLB,0,153
2022-09-01,SLB,3,153
2022-10-01,SLB,12,153
2022-11-01,SLB,3,153
2022-12-01,SLB,2,153
2023-01-01,SLB,0,153
2023-02-01,SLB,0,153
2023-03-01,SLB,0,153
2023-04-01,SLB,0,153
2023-05-01,SLB,0,153
2023-06-01,SLB,0,153
2023-07-01,SLB,0,153
2023-08-01,SLB,0,153
2023-09-01,SLB,0,153
2023-10-01,SLB,0,153
2023-11-01,SLB,0,153
2023-12-01,SLB,0,153
2020-03-01,SOM,4,121
2020-01-01,SOM,1,113
2020-02-01,SOM,11,121
2020-04-01,SOM,32,121
2020-05-01,SOM,29,121
2020-06-01,SOM,9,121
2020-07-01,SOM,6,121
2020-08-01,SOM,7,121
2020-09-01,SOM,6,121
2020-10-01,SOM,8,121
2020-11-01,SOM,8,121
2020-12-01,SOM,10,130
2021-01-01,SOM,14,1327
2021-02-01,SOM,121,1327
2021-03-01,SOM,244,1331
2021-04-01,SOM,146,1331
2021-05-01,SOM,125,1331
2021-06-01,SOM,73,1331
2021-07-01,SOM,50,1331
2021-08-01,SOM,146,1331
2021-09-01,SOM,121,1331
2021-10-01,SOM,76,1333
2021-11-01,SOM,77,1333
2021-12-01,SOM,10,1333
2022-01-01,SOM,0,1361
2022-02-01,SOM,8,1361
2022-03-01,SOM,2,1361
2022-04-01,SOM,0,1361
2022-05-01,SOM,2,1361
2022-06-01,SOM,0,1361
2022-07-01,SOM,16,1361
2022-08-01,SOM,0,1361
2022-09-01,SOM,0,1361
2022-10-01,SOM,0,1361
2022-11-01,SOM,0,1361
2022-12-01,SOM,0,1361
2023-01-01,SOM,0,1361
2023-02-01,SOM,0,1361
2023-03-01,SOM,0,1361
2023-04-01,SOM,0,1361
2023-05-01,SOM,0,1361
2023-06-01,SOM,0,1361
2023-07-01,SOM,0,1361
2023-08-01,SOM,0,1361
2023-09-01,SOM,0,1361
2023-10-01,SOM,0,1361
2023-11-01,SOM,0,1361
2023-12-01,SOM,0,1361
2020-07-01,ZAF,4821,22249
2020-08-01,ZAF,4089,22432
2020-09-01,ZAF,2112,22574
2020-10-01,ZAF,2330,22747
2020-11-01,ZAF,2272,22952
2020-12-01,ZAF,6151,28469
2020-02-01,ZAF,653,21709
2020-01-01,ZAF,765,21644
2020-03-01,ZAF,706,21803
2020-04-01,ZAF,919,21963
2020-05-01,ZAF,1473,22067
2020-06-01,ZAF,2178,22206
2021-01-01,ZAF,11673,89871
2021-02-01,ZAF,4599,89915
2021-03-01,ZAF,3715,89944
2021-04-01,ZAF,2973,89965
2021-05-01,ZAF,3616,89966
2021-06-01,ZAF,5515,89975
2021-07-01,ZAF,9448,90002
2021-08-01,ZAF,8211,90038
2021-09-01,ZAF,4736,90060
2021-10-01,ZAF,2520,90080
2021-11-01,ZAF,2390,90116
2021-12-01,ZAF,3280,91145
2022-01-01,ZAF,2875,102464
2022-02-01,ZAF,2714,102464
2022-03-01,ZAF,590,102464
2022-04-01,ZAF,514,102464
2022-05-01,ZAF,1097,102464
2022-06-01,ZAF,335,102464
2022-07-01,ZAF,632,102464
2022-08-01,ZAF,642,102550
2022-09-01,ZAF,428,102550
2022-10-01,ZAF,468,102550
2022-11-01,ZAF,423,102550
2022-12-01,ZAF,382,102568
2023-01-01,ZAF,27,102595
2023-02-01,ZAF,0,102595
2023-03-01,ZAF,0,102595
2023-04-01,ZAF,0,102595
2023-05-01,ZAF,0,102595
2023-06-01,ZAF,0,102595
2023-07-01,ZAF,0,102595
2023-08-01,ZAF,0,102595
2023-09-01,ZAF,0,102595
2023-10-01,ZAF,0,102595
2023-11-01,ZAF,0,102595
2023-12-01,ZAF,0,102595
2020-02-01,OWID_SAM,13644,381576
2020-01-01,OWID_SAM,15654,380288
2020-03-01,OWID_SAM,13328,382942
2020-04-01,OWID_SAM,23475,384219
2020-05-01,OWID_SAM,42334,385378
2020-06-01,OWID_SAM,46292,386211
2020-07-01,OWID_SAM,55295,387110
2020-08-01,OWID_SAM,53484,388360
2020-09-01,OWID_SAM,42090,389717
2020-10-01,OWID_SAM,37454,391116
2020-11-01,OWID_SAM,32767,392279
2020-12-01,OWID_SAM,37444,418164
2021-01-01,OWID_SAM,66957,1182436
2021-02-01,OWID_SAM,60906,1182899
2021-03-01,OWID_SAM,92689,1183379
2021-04-01,OWID_SAM,107198,1183697
2021-05-01,OWID_SAM,95526,1183892
2021-06-01,OWID_SAM,89048,1184168
2021-07-01,OWID_SAM,67731,1184619
2021-08-01,OWID_SAM,48345,1184882
2021-09-01,OWID_SAM,40772,1185376
2021-10-01,OWID_SAM,33965,1185861
2021-11-01,OWID_SAM,32765,1186140
2021-12-01,OWID_SAM,30046,1191976
2022-01-01,OWID_SAM,24001,1335615
2022-02-01,OWID_SAM,26057,1335783
2022-03-01,OWID_SAM,13731,1335856
2022-04-01,OWID_SAM,8197,1335920
2022-05-01,OWID_SAM,7757,1336095
2022-06-01,OWID_SAM,7767,1336152
2022-07-01,OWID_SAM,10950,1336201
2022-08-01,OWID_SAM,9950,1336741
2022-09-01,OWID_SAM,7437,1336786
2022-10-01,OWID_SAM,6493,1336823
2022-11-01,OWID_SAM,7205,1336859
2022-12-01,OWID_SAM,8495,1341262
2023-01-01,OWID_SAM,3678,1350036
2023-02-01,OWID_SAM,2207,1350086
2023-03-01,OWID_SAM,395,1350193
2023-04-01,OWID_SAM,631,1350213
2023-05-01,OWID_SAM,141,1347398
2023-06-01,OWID_SAM,616,1347519
2023-07-01,OWID_SAM,161,1347650
2023-08-01,OWID_SAM,211,1347796
2023-09-01,OWID_SAM,196,1347856
2023-10-01,OWID_SAM,244,1347837
2023-11-01,OWID_SAM,246,1347934
2023-12-01,OWID_SAM,268,1347979
2020-01-01,KOR,12,526
2020-02-01,KOR,46,529
2020-03-01,KOR,116,536
2020-04-01,KOR,55,540
2020-05-01,KOR,27,545
2020-06-01,KOR,28,549
2020-07-01,KOR,32,552
2020-08-01,KOR,47,556
2020-09-01,KOR,84,564
2020-10-01,KOR,53,572
2020-11-01,KOR,63,578
2020-12-01,KOR,354,917
2021-01-01,KOR,366,3705
2021-02-01,KOR,196,3739
2021-03-01,KOR,222,3809
2021-04-01,KOR,199,3852
2021-05-01,KOR,199,3893
2021-06-01,KOR,168,3957
2021-07-01,KOR,202,4020
2021-08-01,KOR,291,4077
2021-09-01,KOR,271,4130
2021-10-01,KOR,416,4210
2021-11-01,KOR,707,4253
2021-12-01,KOR,1471,5625
2022-01-01,KOR,1393,30621
2022-02-01,KOR,1867,30669
2022-03-01,KOR,6986,30729
2022-04-01,KOR,3644,30769
2022-05-01,KOR,1423,30793
2022-06-01,KOR,1021,30847
2022-07-01,KOR,1342,30908
2022-08-01,KOR,2218,30975
2022-09-01,KOR,1827,31029
2022-10-01,KOR,1293,31069
2022-11-01,KOR,1689,31099
2022-12-01,KOR,1891,32219
2023-01-01,KOR,723,34003
2023-02-01,KOR,311,34014
2023-03-01,KOR,82,34020
2023-04-01,KOR,88,34020
2023-05-01,KOR,93,33614
2023-06-01,KOR,70,33624
2023-07-01,KOR,56,33646
2023-08-01,KOR,69,33680
2023-09-01,KOR,61,33697
2023-10-01,KOR,76,33697
2023-11-01,KOR,115,33736
2023-12-01,KOR,57,33747
2020-05-01,SSD,11,62
2020-06-01,SSD,14,62
2020-07-01,SSD,12,62
2020-08-01,SSD,9,62
2020-09-01,SSD,1,62
2020-10-01,SSD,3,62
2020-11-01,SSD,8,62
2020-12-01,SSD,1,63
2020-04-01,SSD,1,62
2020-01-01,SSD,1,61
2020-02-01,SSD,1,61
2020-03-01,SSD,1,62
2021-01-01,SSD,5,133
2021-02-01,SSD,22,133
2021-03-01,SSD,8,133
2021-04-01,SSD,7,133
2021-05-01,SSD,0,133
2021-06-01,SSD,4,133
2021-07-01,SSD,2,133
2021-08-01,SSD,1,133
2021-09-01,SSD,13,133
2021-10-01,SSD,5,133
2021-11-01,SSD,1,133
2021-12-01,SSD,4,135
2022-01-01,SSD,1,138
2022-02-01,SSD,0,138
2022-03-01,SSD,0,138
2022-04-01,SSD,1,138
2022-05-01,SSD,0,138
2022-06-01,SSD,0,138
2022-07-01,SSD,0,138
2022-08-01,SSD,0,138
2022-09-01,SSD,0,138
2022-10-01,SSD,1,138
2022-11-01,SSD,0,138
2022-12-01,SSD,0,138
2023-01-01,SSD,0,138
2023-02-01,SSD,0,138
2023-03-01,SSD,0,138
2023-04-01,SSD,0,138
2023-05-01,SSD,0,138
2023-06-01,SSD,0,138
2023-07-01,SSD,0,138
2023-08-01,SSD,0,138
2023-09-01,SSD,0,138
2023-10-01,SSD,0,138
2023-11-01,SSD,0,138
2023-12-01,SSD,0,138
2020-01-01,ESP,1614,45511
2020-02-01,ESP,2329,45784
2020-03-01,ESP,10001,46038
2020-04-01,ESP,10300,46252
2020-05-01,ESP,3514,46252
2020-06-01,ESP,1599,46252
2020-07-01,ESP,1540,46646
2020-08-01,ESP,1706,46646
2020-09-01,ESP,4054,47019
2020-10-01,ESP,4009,47344
2020-11-01,ESP,6368,47624
2020-12-01,ESP,4544,50837
2021-01-01,ESP,7193,88080
2021-02-01,ESP,5827,88122
2021-03-01,ESP,4807,88159
2021-04-01,ESP,3020,88159
2021-05-01,ESP,2802,88159
2021-06-01,ESP,945,88159
2021-07-01,ESP,1199,88237
2021-08-01,ESP,3794,88237
2021-09-01,ESP,2634,88321
2021-10-01,ESP,1946,88380
2021-11-01,ESP,1831,88381
2021-12-01,ESP,2570,89405
2022-01-01,ESP,4278,115901
2022-02-01,ESP,4204,116108
2022-03-01,ESP,2326,116108
2022-04-01,ESP,1886,116108
2022-05-01,ESP,2106,116108
2022-06-01,ESP,1126,116108
2022-07-01,ESP,2856,116108
2022-08-01,ESP,2407,116108
2022-09-01,ESP,2484,116422
2022-10-01,ESP,1488,116422
2022-11-01,ESP,1421,116422
2022-12-01,ESP,1370,117095
2023-01-01,ESP,1021,119380
2023-02-01,ESP,404,119380
2023-03-01,ESP,377,119479
2023-04-01,ESP,0,119479
2023-05-01,ESP,318,118712
2023-06-01,ESP,0,118712
2023-07-01,ESP,0,118712
2023-08-01,ESP,0,118712
2023-09-01,ESP,0,118712
2023-10-01,ESP,264,118976
2023-11-01,ESP,0,118976
2023-12-01,ESP,0,118976
2020-01-01,LKA,7,122
2020-02-01,LKA,3,124
2020-03-01,LKA,9,129
2020-04-01,LKA,4,130
2020-05-01,LKA,14,137
2020-06-01,LKA,4,140
2020-07-01,LKA,7,142
2020-08-01,LKA,3,142
2020-09-01,LKA,4,144
2020-10-01,LKA,14,146
2020-11-01,LKA,76,147
2020-12-01,LKA,59,204
2021-01-01,LKA,576,14372
2021-02-01,LKA,589,14399
2021-03-01,LKA,496,14419
2021-04-01,LKA,356,14440
2021-05-01,LKA,1162,14461
2021-06-01,LKA,1479,14484
2021-07-01,LKA,1434,14505
2021-08-01,LKA,4066,14533
2021-09-01,LKA,2103,14555
2021-10-01,LKA,753,14573
2021-11-01,LKA,924,14595
2021-12-01,LKA,837,14979
2022-01-01,LKA,363,16805
2022-02-01,LKA,520,16805
2022-03-01,LKA,165,16805
2022-04-01,LKA,89,16805
2022-05-01,LKA,67,16805
2022-06-01,LKA,65,16806
2022-07-01,LKA,91,16806
2022-08-01,LKA,142,16807
2022-09-01,LKA,105,16808
2022-10-01,LKA,82,16808
2022-11-01,LKA,82,16808
2022-12-01,LKA,67,16817
2023-01-01,LKA,7,16830
2023-02-01,LKA,1,16830
2023-03-01,LKA,0,16830
2023-04-01,LKA,0,16830
2023-05-01,LKA,1,16828
2023-06-01,LKA,0,16828
2023-07-01,LKA,0,16828
2023-08-01,LKA,0,16828
2023-09-01,LKA,2,16828
2023-10-01,LKA,0,16828
2023-11-01,LKA,1,16828
2023-12-01,LKA,1,16829
2020-03-01,SDN,17,1271
2020-01-01,SDN,59,1255
2020-02-01,SDN,24,1265
2020-04-01,SDN,63,1271
2020-05-01,SDN,252,1290
2020-06-01,SDN,169,1295
2020-07-01,SDN,121,1301
2020-08-01,SDN,349,1301
2020-09-01,SDN,44,1307
2020-10-01,SDN,39,1319
2020-11-01,SDN,177,1340
2020-12-01,SDN,154,1468
2021-01-01,SDN,397,3159
2021-02-01,SDN,60,3164
2021-03-01,SDN,126,3164
2021-04-01,SDN,306,3164
2021-05-01,SDN,185,3164
2021-06-01,SDN,106,3200
2021-07-01,SDN,20,3200
2021-08-01,SDN,105,3201
2021-09-01,SDN,78,3206
2021-10-01,SDN,241,3208
2021-11-01,SDN,87,3208
2021-12-01,SDN,152,3331
2022-01-01,SDN,85,4990
2022-02-01,SDN,170,4990
2022-03-01,SDN,98,4990
2022-04-01,SDN,19,4990
2022-05-01,SDN,7,4991
2022-06-01,SDN,2,4991
2022-07-01,SDN,971,4991
2022-08-01,SDN,46,4992
2022-09-01,SDN,128,4992
2022-10-01,SDN,18,4992
2022-11-01,SDN,35,4992
2022-12-01,SDN,84,4994
2023-01-01,SDN,15,5013
2023-02-01,SDN,3,5013
2023-03-01,SDN,0,5013
2023-04-01,SDN,0,5013
2023-05-01,SDN,1,5008
2023-06-01,SDN,0,5008
2023-07-01,SDN,0,5008
2023-08-01,SDN,0,5008
2023-09-01,SDN,0,5008
2023-10-01,SDN,0,5008
2023-11-01,SDN,0,5008
2023-12-01,SDN,0,5008
2020-03-01,SUR,3,117
2020-01-01,SUR,2,117
2020-02-01,SUR,1,117
2020-04-01,SUR,4,117
2020-05-01,SUR,1,117
2020-06-01,SUR,21,117
2020-07-01,SUR,16,117
2020-08-01,SUR,35,117
2020-09-01,SUR,12,117
2020-10-01,SUR,8,117
2020-11-01,SUR,12,117
2020-12-01,SUR,7,122
2021-01-01,SUR,48,1169
2021-02-01,SUR,45,1169
2021-03-01,SUR,29,1170
2021-04-01,SUR,62,1170
2021-05-01,SUR,104,1171
2021-06-01,SUR,160,1174
2021-07-01,SUR,113,1174
2021-08-01,SUR,82,1175
2021-09-01,SUR,159,1176
2021-10-01,SUR,152,1176
2021-11-01,SUR,75,1176
2021-12-01,SUR,38,1189
2022-01-01,SUR,70,1393
2022-02-01,SUR,23,1393
2022-03-01,SUR,6,1393
2022-04-01,SUR,5,1393
2022-05-01,SUR,27,1393
2022-06-01,SUR,23,1393
2022-07-01,SUR,10,1393
2022-08-01,SUR,6,1393
2022-09-01,SUR,6,1393
2022-10-01,SUR,17,1393
2022-11-01,SUR,7,1393
2022-12-01,SUR,4,1393
2023-01-01,SUR,9,1404
2023-02-01,SUR,2,1404
2023-03-01,SUR,0,1404
2023-04-01,SUR,0,1404
2023-05-01,SUR,0,1400
2023-06-01,SUR,0,1400
2023-07-01,SUR,0,1400
2023-08-01,SUR,0,1400
2023-09-01,SUR,0,1400
2023-10-01,SUR,0,1400
2023-11-01,SUR,0,1400
2023-12-01,SUR,0,1400
2020-01-01,SWE,182,6681
2020-02-01,SWE,502,6972
2020-03-01,SWE,593,7007
2020-04-01,SWE,1923,7067
2020-05-01,SWE,1290,7067
2020-06-01,SWE,685,7067
2020-07-01,SWE,460,7067
2020-08-01,SWE,351,7067
2020-09-01,SWE,474,7296
2020-10-01,SWE,296,7354
2020-11-01,SWE,856,7514
2020-12-01,SWE,1367,8727
2021-01-01,SWE,2206,15161
2021-02-01,SWE,697,15164
2021-03-01,SWE,597,15170
2021-04-01,SWE,590,15170
2021-05-01,SWE,610,15170
2021-06-01,SWE,112,15170
2021-07-01,SWE,408,15177
2021-08-01,SWE,257,15184
2021-09-01,SWE,327,15185
2021-10-01,SWE,311,15191
2021-11-01,SWE,191,15191
2021-12-01,SWE,281,15310
2022-01-01,SWE,786,21127
2022-02-01,SWE,858,21127
2022-03-01,SWE,803,21127
2022-04-01,SWE,528,21127
2022-05-01,SWE,171,21127
2022-06-01,SWE,124,21127
2022-07-01,SWE,383,21127
2022-08-01,SWE,592,21234
2022-09-01,SWE,512,21234
2022-10-01,SWE,582,21234
2022-11-01,SWE,481,21234
2022-12-01,SWE,697,21827
2023-01-01,SWE,634,23662
2023-02-01,SWE,337,23731
2023-03-01,SWE,0,23731
2023-04-01,SWE,0,23731
2023-05-01,SWE,315,23448
2023-06-01,SWE,0,23448
2023-07-01,SWE,0,23448
2023-08-01,SWE,0,23448
2023-09-01,SWE,115,23563
2023-10-01,SWE,0,23563
2023-11-01,SWE,0,23563
2023-12-01,SWE,503,23563
2020-02-01,CHE,224,5245
2020-01-01,CHE,247,5160
2020-03-01,CHE,711,5341
2020-04-01,CHE,758,5418
2020-05-01,CHE,267,5494
2020-06-01,CHE,247,5584
2020-07-01,CHE,256,5683
2020-08-01,CHE,279,5780
2020-09-01,CHE,303,5882
2020-10-01,CHE,697,5970
2020-11-01,CHE,1902,6058
2020-12-01,CHE,1982,7873
2021-01-01,CHE,1068,11548
2021-02-01,CHE,349,11566
2021-03-01,CHE,341,11591
2021-04-01,CHE,287,11589
2021-05-01,CHE,239,11591
2021-06-01,CHE,211,11625
2021-07-01,CHE,179,11661
2021-08-01,CHE,203,11684
2021-09-01,CHE,406,11716
2021-10-01,CHE,260,11746
2021-11-01,CHE,320,11748
2021-12-01,CHE,588,12217
2022-01-01,CHE,321,14137
2022-02-01,CHE,238,14137
2022-03-01,CHE,394,14137
2022-04-01,CHE,158,14137
2022-05-01,CHE,122,14138
2022-06-01,CHE,67,14142
2022-07-01,CHE,128,14147
2022-08-01,CHE,115,14147
2022-09-01,CHE,86,14147
2022-10-01,CHE,184,14147
2022-11-01,CHE,130,14147
2022-12-01,CHE,58,14173
2023-01-01,CHE,48,14244
2023-02-01,CHE,1,14244
2023-03-01,CHE,8,14244
2023-04-01,CHE,8,14244
2023-05-01,CHE,0,14244
2023-06-01,CHE,0,14211
2023-07-01,CHE,0,14211
2023-08-01,CHE,0,14211
2023-09-01,CHE,3,14211
2023-10-01,CHE,0,14211
2023-11-01,CHE,8,14211
2023-12-01,CHE,0,14211
2020-03-01,SYR,19,432
2020-01-01,SYR,15,422
2020-02-01,SYR,14,426
2020-04-01,SYR,13,437
2020-05-01,SYR,21,442
2020-06-01,SYR,19,447
2020-07-01,SYR,42,452
2020-08-01,SYR,77,458
2020-09-01,SYR,67,465
2020-10-01,SYR,84,476
2020-11-01,SYR,110,491
2020-12-01,SYR,230,711
2021-01-01,SYR,208,2755
2021-02-01,SYR,119,2760
2021-03-01,SYR,244,2767
2021-04-01,SYR,285,2772
2021-05-01,SYR,154,2777
2021-06-01,SYR,121,2782
2021-07-01,SYR,75,2788
2021-08-01,SYR,173,2793
2021-09-01,SYR,243,2798
2021-10-01,SYR,256,2804
2021-11-01,SYR,168,2809
2021-12-01,SYR,140,2897
2022-01-01,SYR,65,3163
2022-02-01,SYR,61,3163
2022-03-01,SYR,36,3163
2022-04-01,SYR,15,3163
2022-05-01,SYR,9,3163
2022-06-01,SYR,10,3163
2022-07-01,SYR,8,3163
2022-08-01,SYR,21,3163
2022-09-01,SYR,10,3163
2022-10-01,SYR,10,3163
2022-11-01,SYR,9,3163
2022-12-01,SYR,12,3163
2023-01-01,SYR,1,3164
2023-02-01,SYR,0,3164
2023-03-01,SYR,0,3164
2023-04-01,SYR,0,3164
2023-05-01,SYR,0,3164
2023-06-01,SYR,0,3164
2023-07-01,SYR,0,3164
2023-08-01,SYR,0,3164
2023-09-01,SYR,0,3164
2023-10-01,SYR,0,3164
2023-11-01,SYR,0,3164
2023-12-01,SYR,0,3164
2020-01-01,TWN,0,7
2020-02-01,TWN,1,7
2020-03-01,TWN,4,7
2020-04-01,TWN,0,7
2020-05-01,TWN,0,7
2020-06-01,TWN,0,7
2020-07-01,TWN,0,7
2020-08-01,TWN,0,7
2020-09-01,TWN,0,7
2020-10-01,TWN,1,7
